Id,MSSubClass,MSZoning,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,ExterCond,Foundation,BsmtFinSF2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,PoolArea,YrSold,SaleType,SaleCondition,SalePrice,Bathrooms,PorchSF
464,70,RL,11988,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,Stucco,TA,TA,CBlock,0,Fa,Y,849,811,3,1,1,1,0,2008,WD,Normal,188700,2,0
465,20,RL,8430,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1040,0,3,1,0,0,0,2009,WD,Normal,124000,2,0
466,120,RM,3072,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1414,0,2,1,1,2,0,2006,WD,Normal,178740,2,20
467,20,RL,10628,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Plywood,TA,Gd,CBlock,0,TA,Y,1277,0,2,1,1,2,0,2007,WD,Normal,167000,1,0
468,70,RL,9480,AllPub,Inside,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,MetalSd,TA,TA,CBlock,0,Ex,Y,888,756,3,1,2,1,0,2007,WD,Normal,146500,2,0
469,20,RL,11428,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1634,0,3,1,1,3,0,2007,WD,Normal,250000,2,44
470,60,RL,9291,AllPub,Corner,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,HdBoard,Gd,TA,PConc,0,Ex,Y,832,878,3,1,0,2,0,2008,WD,Normal,187000,3,70
471,120,RL,6820,AllPub,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,HdBoard,Gd,TA,PConc,1120,TA,Y,1502,0,1,1,0,2,0,2010,WD,Normal,212000,2,54
472,60,RL,11952,AllPub,Inside,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShing,TA,TA,CBlock,0,TA,Y,1161,808,3,1,1,2,0,2007,WD,Normal,190000,3,0
473,180,RM,3675,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,1072,0,2,1,0,2,0,2008,WD,Normal,148000,1,28
474,20,RL,14977,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1976,0,2,1,1,3,0,2007,New,Partial,440000,2,63
475,120,RL,5330,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,Gd,TA,PConc,0,Ex,Y,1652,0,2,1,0,2,0,2007,WD,Normal,251000,2,48
476,20,RL,8480,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,HdBoard,TA,TA,CBlock,0,TA,Y,970,0,2,1,0,2,0,2007,WD,Normal,132500,1,24
477,20,RL,13125,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,1493,0,3,1,1,2,0,2008,WD,Normal,208900,2,39
478,60,RL,13693,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,VinylSd,Ex,TA,PConc,0,Ex,Y,2069,574,3,1,1,3,0,2007,WD,Normal,380000,3,84
479,20,RL,10637,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1718,0,3,1,1,3,0,2009,WD,Normal,297000,2,44
480,30,RM,5925,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,Stucco,TA,TA,BrkTil,0,TA,Y,1131,0,2,1,0,2,0,2007,WD,Alloca,89471,1,72
481,20,RL,16033,AllPub,FR2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1850,0,3,1,1,3,0,2006,WD,Normal,326000,2,112
482,20,RL,11846,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1792,0,2,1,1,3,0,2006,WD,Normal,374000,2,49
483,70,RM,2500,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,Stucco,Gd,TA,PConc,0,Ex,Y,916,910,4,1,1,1,0,2009,WD,Normal,155000,2,0
484,120,RM,4500,AllPub,FR2,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,VinylSd,TA,TA,PConc,0,Ex,Y,1216,0,2,1,0,2,0,2006,WD,Normal,164000,2,125
485,20,RL,7758,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,HdBoard,TA,Gd,CBlock,0,Gd,Y,999,0,3,1,0,1,0,2007,WD,Normal,132500,1,132
486,20,RL,9600,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,MetalSd,Gd,TA,CBlock,0,Gd,Y,1113,0,3,1,1,1,0,2009,WD,Normal,147000,1,200
487,20,RL,10289,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,TA,TA,CBlock,0,TA,Y,1073,0,3,1,0,2,0,2007,WD,Normal,156000,2,0
488,20,RL,12243,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,Plywood,TA,TA,CBlock,0,Gd,Y,1484,0,3,1,1,2,0,2007,WD,Normal,175000,2,0
489,190,RL,10800,AllPub,Corner,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,Wd Sdng,TA,Fa,CBlock,0,TA,N,1766,648,3,2,1,2,0,2006,ConLD,Normal,160000,2,0
490,180,RM,1526,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CemntBd,TA,Gd,CBlock,0,TA,Y,630,0,1,1,0,1,0,2009,WD,Normal,86000,1,0
491,160,RM,2665,AllPub,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CemntBd,TA,TA,PConc,0,TA,Y,616,688,3,1,1,1,0,2008,WD,Normal,115000,2,24
492,50,RL,9490,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,Wd Sdng,TA,TA,CBlock,165,TA,Y,958,620,3,1,2,1,0,2006,WD,Normal,133000,1,32
493,60,RL,15578,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,VinylSd,Gd,TA,PConc,0,Gd,Y,728,728,3,1,0,2,0,2006,New,Partial,172785,3,0
494,20,RL,7931,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,BrkFace,TA,TA,CBlock,532,TA,Y,1269,0,3,1,1,1,0,2008,WD,Normal,155000,2,0
495,30,RM,5784,AllPub,Inside,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,MetalSd,TA,TA,BrkTil,0,Gd,Y,886,0,2,1,0,1,0,2009,WD,Normal,91300,1,100
496,30,C (all),7879,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,Wd Sdng,TA,TA,CBlock,0,TA,N,720,0,2,1,0,0,0,2009,WD,Abnorml,34900,1,638
497,20,RL,12692,AllPub,Inside,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,BrkFace,Gd,TA,PConc,0,Ex,Y,3228,0,4,1,1,2,0,2007,WD,Normal,430000,3,366
498,50,RL,9120,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,Wd Sdng,TA,Gd,PConc,0,Ex,Y,1133,687,4,1,0,1,0,2008,WD,Normal,184000,2,100
499,20,RL,7800,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,HdBoard,TA,TA,PConc,0,Ex,Y,899,0,3,1,0,1,0,2009,WD,Normal,130000,1,0
500,20,RL,7535,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,MetalSd,TA,TA,CBlock,279,Fa,Y,912,0,2,1,0,1,0,2007,WD,Normal,120000,1,285
501,160,RM,1890,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,672,546,3,1,0,1,0,2007,WD,Normal,113000,2,28
502,60,FV,9803,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Gd,Y,866,902,3,1,0,2,0,2008,WD,Normal,226700,3,108
503,20,RL,9170,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,TA,TA,CBlock,96,Ex,Y,1214,0,2,1,0,2,0,2007,WD,Normal,140000,1,184
504,20,RL,15602,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,BrkFace,TA,TA,CBlock,0,TA,Y,1801,0,1,1,2,2,0,2010,WD,Normal,289000,2,54
505,160,RL,2308,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,Plywood,TA,TA,CBlock,495,TA,Y,855,467,3,1,1,2,0,2009,WD,Normal,147000,3,0
506,90,RM,7596,AllPub,Inside,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,Wd Sdng,TA,TA,CBlock,0,Gd,Y,960,1000,4,2,0,2,0,2009,COD,Normal,124500,2,0
507,60,RL,9554,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1065,846,3,1,1,2,0,2006,WD,Normal,215000,3,81
508,20,FV,7862,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1218,0,2,1,0,2,0,2009,New,Partial,208300,2,102
509,70,RM,9600,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,MetalSd,TA,Ex,BrkTil,0,Ex,Y,689,689,3,1,1,2,0,2008,WD,Normal,161000,2,116
510,20,RL,9600,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,MetalSd,TA,TA,CBlock,0,Ex,Y,1041,0,3,1,0,1,0,2009,WD,Normal,124500,1,88
511,20,RL,14559,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,Wd Sdng,Gd,TA,CBlock,180,Ex,Y,1363,0,2,1,2,1,0,2009,WD,Normal,164900,1,42
512,120,RL,6792,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1368,0,2,1,1,2,0,2006,New,Partial,202665,2,35
513,20,RL,9100,AllPub,Corner,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,VinylSd,TA,TA,CBlock,174,TA,Y,864,0,3,1,0,2,0,2006,WD,Normal,129900,1,0
514,20,RL,9187,AllPub,Corner,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,VinylSd,TA,Gd,PConc,0,TA,Y,1080,0,3,1,0,2,0,2007,WD,Normal,134000,2,158
515,45,RL,10594,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,Fa,N,789,0,2,1,0,1,0,2007,WD,Normal,96500,1,112
516,20,RL,12220,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CemntBd,Ex,TA,CBlock,0,Ex,Y,2020,0,3,1,1,3,0,2009,New,Partial,402861,3,54
517,80,RL,10448,AllPub,Corner,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1378,741,3,1,1,2,0,2009,COD,Abnorml,158000,3,104
518,60,RL,10208,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1277,1067,3,1,1,3,0,2009,WD,Normal,265000,3,0
519,60,RL,9531,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,882,914,3,1,0,2,0,2007,WD,Normal,211000,3,36
520,70,RL,10918,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,MetalSd,Gd,TA,BrkTil,0,Ex,Y,1276,804,3,1,2,1,0,2009,WD,Normal,234000,2,0
521,190,RL,10800,AllPub,Inside,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,MetalSd,TA,TA,BrkTil,0,TA,N,694,600,3,2,0,0,0,2008,WD,Normal,106250,2,324
522,20,RL,11988,AllPub,Corner,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,VinylSd,TA,TA,CBlock,0,Ex,Y,1244,0,3,1,2,1,0,2007,WD,Normal,150000,2,40
523,50,RM,5000,AllPub,Corner,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CemntBd,TA,Gd,CBlock,0,Ex,Y,1004,660,3,1,2,2,0,2006,WD,Normal,159000,2,60
524,60,RL,40094,AllPub,Inside,Edwards,PosN,PosN,1Fam,2Story,10,5,2007,2008,Hip,CemntBd,Ex,TA,PConc,0,Ex,Y,3138,1538,3,1,1,3,0,2007,New,Partial,184750,4,406
525,60,RL,11787,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1383,1015,3,1,1,3,0,2007,WD,Normal,315750,3,60
526,20,FV,7500,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1266,0,3,1,1,2,0,2006,WD,Normal,176000,2,144
527,20,RL,13300,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,Wd Sdng,TA,TA,CBlock,0,TA,Y,928,0,2,1,0,1,0,2007,WD,Normal,132000,1,156
528,60,RL,14948,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,VinylSd,Ex,TA,PConc,0,Ex,Y,1476,1237,3,1,1,3,0,2008,New,Partial,446261,3,66
529,30,RL,9098,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,Wd Sdng,TA,TA,BrkTil,0,Ex,Y,605,0,2,1,0,0,0,2007,WD,Normal,86000,1,144
530,20,RL,32668,AllPub,CulDSac,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,Wd Sdng,Gd,TA,PConc,0,TA,Y,2515,0,4,2,2,2,0,2007,WD,Alloca,200624,3,200
531,80,RL,10200,AllPub,Inside,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,HdBoard,Gd,TA,CBlock,0,Ex,Y,1509,0,3,1,1,2,0,2008,WD,Abnorml,175000,2,0
532,70,RM,6155,AllPub,FR3,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Gable,Wd Sdng,TA,TA,BrkTil,0,Ex,Y,751,611,3,1,0,2,0,2008,WD,Normal,128000,2,84
533,20,RL,7200,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,VinylSd,TA,TA,Slab,0,Ex,Y,827,0,2,1,1,1,0,2010,WD,Normal,107500,1,0
534,20,RL,5000,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,VinylSd,Fa,Fa,Slab,0,Fa,N,334,0,1,1,0,0,0,2007,WD,Normal,39300,1,0
535,60,RL,9056,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,707,707,3,1,1,2,0,2006,WD,Normal,178000,3,35
536,190,RL,7000,AllPub,Inside,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,820,527,3,1,0,0,0,2008,WD,Normal,107500,1,148
537,60,RL,8924,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,880,844,3,1,0,2,0,2008,WD,Normal,188000,3,155
538,20,RL,12735,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,MetalSd,TA,TA,CBlock,0,TA,Y,864,0,3,1,0,2,0,2008,COD,Normal,111250,1,0
539,20,RL,11553,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,Plywood,TA,TA,CBlock,0,TA,Y,1159,0,3,1,1,1,0,2006,WD,Normal,158000,2,0
540,20,RL,11423,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1601,0,3,1,1,2,0,2010,WD,Normal,272000,2,0
541,20,RL,14601,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,VinylSd,Ex,TA,PConc,0,Ex,Y,1838,0,2,1,1,3,0,2009,WD,Normal,315000,2,68
542,60,RL,11000,AllPub,FR2,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,997,1288,4,1,1,3,0,2007,WD,Normal,248000,3,56
543,20,RL,10140,AllPub,Inside,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1998,1999,Hip,VinylSd,Gd,TA,PConc,1127,Ex,Y,1680,0,3,1,1,2,0,2009,WD,Normal,213250,2,73
544,120,RH,4058,AllPub,Inside,NAmes,Norm,Norm,TwnhsE,SFoyer,7,5,1998,1998,Gable,MetalSd,TA,TA,PConc,139,Ex,Y,767,0,1,1,0,1,0,2007,WD,Normal,133000,1,40
545,60,RL,17104,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,664,832,3,1,1,2,0,2006,New,Partial,179665,3,24
546,50,RL,13837,AllPub,Corner,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,HdBoard,Gd,Gd,PConc,202,Gd,Y,1377,806,4,1,0,3,0,2006,WD,Normal,229000,3,0
547,50,RL,8737,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,BrkFace,TA,TA,BrkTil,0,Ex,Y,915,720,3,1,1,2,0,2007,WD,Normal,210000,2,38
548,85,RL,7244,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,VinylSd,TA,Gd,CBlock,0,Ex,Y,768,0,2,1,0,2,0,2007,WD,Normal,129500,1,0
549,20,RM,8235,AllPub,Inside,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,MetalSd,TA,Gd,CBlock,645,TA,Y,825,0,2,1,0,2,0,2008,WD,Normal,125000,1,50
550,60,FV,9375,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,912,1182,4,1,1,2,0,2009,WD,Normal,263000,3,182
551,120,RL,4043,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,Plywood,TA,TA,CBlock,0,TA,Y,1069,0,2,1,0,2,0,2008,COD,Abnorml,140000,2,55
552,20,RM,6000,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,BrkFace,TA,TA,CBlock,0,Gd,Y,928,0,3,1,0,1,0,2008,WD,Normal,112500,1,0
553,20,RL,11146,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1717,0,3,1,1,3,0,2009,WD,Normal,255500,2,39
554,20,RL,8777,AllPub,Inside,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,VinylSd,TA,TA,CBlock,0,Ex,Y,1126,0,2,1,0,2,0,2009,WD,Normal,108000,2,96
555,60,RL,10625,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1006,1040,3,1,1,3,0,2008,WD,Normal,284000,3,62
556,45,RM,6380,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,MetalSd,TA,TA,BrkTil,0,TA,Y,1048,0,2,1,1,1,0,2006,WD,Normal,113000,1,116
557,20,RL,14850,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,Wd Sdng,TA,TA,CBlock,0,TA,Y,1092,0,2,1,1,1,0,2006,WD,Normal,141000,1,0
558,50,C (all),11040,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,MetalSd,TA,TA,CBlock,0,Gd,Y,897,439,3,1,0,1,0,2006,COD,Normal,108000,2,167
559,60,RL,21872,AllPub,FR2,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,HdBoard,TA,TA,PConc,0,Ex,Y,729,717,3,1,1,2,0,2008,WD,Normal,175000,3,22
560,120,RL,3196,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1557,0,2,1,1,2,0,2006,WD,Normal,234000,2,20
561,20,RL,11341,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,Wd Sdng,TA,TA,CBlock,0,TA,Y,1392,0,3,1,1,2,0,2010,WD,Normal,121500,2,0
562,20,RL,10010,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,HdBoard,TA,TA,CBlock,123,Gd,Y,1389,0,2,1,1,2,0,2006,WD,Normal,170000,1,38
563,30,RL,13907,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,WdShing,TA,TA,CBlock,0,Ex,Y,996,0,3,1,1,0,0,2008,WD,Normal,108000,1,0
564,50,RL,21780,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,Ex,Y,1163,511,4,1,1,2,0,2008,WD,Normal,185000,2,36
565,60,RL,13346,AllPub,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,HdBoard,Gd,TA,PConc,0,Ex,Y,1166,1129,4,1,1,2,0,2006,WD,Normal,268000,3,40
566,70,RL,6858,AllPub,Corner,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,Wd Sdng,TA,TA,PConc,0,TA,N,841,806,4,1,0,1,0,2010,WD,Normal,128000,2,202
567,60,RL,11198,AllPub,Inside,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2007,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1134,1370,4,1,1,3,0,2008,WD,Normal,325000,3,39
568,20,RL,10171,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1535,0,3,1,0,2,0,2010,WD,Normal,214000,2,0
569,50,RL,12327,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,Wd Sdng,Gd,TA,CBlock,0,Ex,Y,1496,636,1,1,1,2,0,2009,WD,Normal,316600,2,40
570,90,RL,7032,AllPub,Corner,NAmes,Norm,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,943,0,2,1,2,2,0,2006,WD,Normal,135960,1,0
571,90,RL,13101,AllPub,Inside,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1728,0,6,2,0,2,0,2008,WD,Normal,142600,2,0
572,20,RL,7332,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Gable,WdShing,TA,TA,CBlock,0,Ex,Y,864,0,2,1,0,1,0,2006,WD,Abnorml,120000,1,0
573,60,RL,13159,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,VinylSd,TA,TA,PConc,0,Gd,Y,846,846,3,1,0,2,0,2009,New,Partial,224500,3,114
574,80,RL,9967,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,774,656,3,1,1,2,0,2007,WD,Normal,170000,3,0
575,80,RL,10500,AllPub,FR2,NAmes,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,MetalSd,TA,TA,CBlock,0,TA,Y,576,533,3,1,0,1,0,2007,WD,Normal,139000,1,0
576,50,RL,8480,AllPub,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,832,384,2,1,0,1,0,2008,COD,Abnorml,118500,1,102
577,50,RL,6292,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,Gd,Y,877,600,3,1,1,1,0,2009,WD,Normal,145000,2,50
578,80,RL,11777,AllPub,Inside,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,VinylSd,TA,TA,CBlock,551,Ex,Y,1320,0,3,1,2,2,0,2006,WD,Abnorml,164500,1,308
579,160,FV,3604,AllPub,Corner,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,703,689,2,1,0,2,0,2008,WD,Abnorml,146000,2,102
580,50,RM,12150,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,MetalSd,TA,TA,BrkTil,0,Ex,N,1050,745,4,1,0,1,0,2008,WD,Normal,131500,2,0
581,20,RL,14585,AllPub,CulDSac,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,Wd Sdng,TA,TA,CBlock,219,Ex,Y,1429,0,3,1,2,2,0,2007,WD,Normal,181900,1,110
582,20,RL,12704,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,VinylSd,Ex,TA,PConc,0,Ex,Y,2042,0,3,1,1,3,0,2009,New,Partial,253293,3,90
583,90,RL,11841,AllPub,Inside,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,HdBoard,TA,Gd,CBlock,0,TA,Y,816,0,3,1,0,0,0,2007,WD,Normal,118500,1,32
